id,file_id,word,context
194,austen-emma.txt,club,"Mr. Perry had been to Mrs. Goddard's to attend a sick child, and Miss Nash had seen him, and he had told Miss Nash, that as he was coming back yesterday from Clayton Park, he had met Mr. Elton, and found to his great surprize, that Mr. Elton was actually on his road to London, and not meaning to return till the morrow, though it was the whist-<b>club</b> night, which he had been never known to miss before; and Mr. Perry had remonstrated with him about it, and told him how shabby it was in him, their best player, to absent himself, and tried very much to persuade him to put off his journey only one day; but it would not do"
195,austen-emma.txt,before,"He was so much displeased, that it was longer than usual <b>before</b> he came to Hartfield again; and when they did meet, "
196,austen-emma.txt,grave,his <b>grave</b> looks shewed that she was not forgiven.  
197,austen-emma.txt,range,"her imagination <b>range</b> and work at Harriet's fortune, than to be labouring to enlarge her comprehension or exercise it on sober facts; and the only literary pursuit which engaged Harriet at present, the only mental provision she was making for the evening of life"
198,austen-emma.txt,head,"Miss Nash, <b>head</b>-teacher at Mrs. Goddard's, had written out at least three hundred; and Harriet, who had taken the first hint of it from her, hoped, with Miss Woodhouse's help, to get a great many more.  "
199,austen-emma.txt,kind,"His good friend Perry, too, whom he had spoken to on the subject, did not at present recollect any thing of the riddle <b>kind</b>; "
200,austen-emma.txt,last,"They owed to him their two or three politest puzzles; and the joy and exultation with which at <b>last</b> he recalled, and rather sentimentally recited, that well-known charade,      "
201,austen-emma.txt,kind,"he had never written, hardly ever, any thing of the <b>kind</b> in his life.  "
202,austen-emma.txt,certain,"She cast her eye over it, pondered, caught the meaning, read it through again to be quite <b>certain</b>, and quite mistress of the lines, and then passing it to Harriet, sat happily smiling, and saying to herself, while Harriet was puzzling over the paper in all the confusion of hope and dulness, ""Very well, Mr. Elton, very well indeed. "
203,austen-emma.txt,can,"""What <b>can</b> it be, Miss Woodhouse?--what can it be?"
204,austen-emma.txt,can,"""What can it be, Miss Woodhouse?--what <b>can</b> it be?"
205,austen-emma.txt,can,What <b>can</b> it possibly be?
206,austen-emma.txt,hard,I never saw any thing so <b>hard</b>.  
207,austen-emma.txt,can,<b>Can</b> it be woman?        
208,austen-emma.txt,can,<b>Can</b> it be Neptune?        
209,austen-emma.txt,can,as it <b>can</b> be.--Now for the cream.      
210,austen-emma.txt,can,"There <b>can</b> be no doubt of its being written for you and to you.""  "
211,austen-emma.txt,can,"This, Harriet, is an alliance which <b>can</b> never raise a blush in either of us.""  "
212,austen-emma.txt,either,"This, Harriet, is an alliance which can never raise a blush in <b>either</b> of us.""  "
213,austen-emma.txt,like,"""Dear Miss Woodhouse,"" was all that Harriet, with many tender embraces could articulate at first; but when they did arrive at something more <b>like</b> conversation, it was sufficiently clear to her friend that she saw, felt, anticipated, and remembered just as she ought.  "
214,austen-emma.txt,channel,"There does seem to be a something in the air of Hartfield which gives love exactly the right direction, and sends it into the very <b>channel</b> where it ought to flow.        "
215,austen-emma.txt,like,"And he, the very handsomest man that ever was, and a man that every body looks up to, quite <b>like</b> Mr. Knightley!"
216,austen-emma.txt,company,"His <b>company</b> so sought after, that every body says he need not eat a single meal by himself if he does not chuse it; that he has more invitations than there are days in the week.  "
217,austen-emma.txt,like,"I had studied a twelvemonth, I could never have made any thing <b>like</b> it.""  "
218,austen-emma.txt,before,"""It is as long again as almost all we have had <b>before</b>.""  "
219,austen-emma.txt,like,"""It is one thing,"" said she, presently--her cheeks in a glow--""to have very good sense in a common way, <b>like</b> every body else, "
220,austen-emma.txt,like,"and if there is any thing to say, to sit down and write a letter, and say just what you must, in a short way; and another, to write verses and charades <b>like</b> this.""  Emma could not have desired a more spirited rejection of Mr. Martin's prose.  "
221,austen-emma.txt,last,"continued Harriet--""these two <b>last</b>!--But "
222,austen-emma.txt,can,"Miss Woodhouse, what <b>can</b> we do about that?""  "
223,austen-emma.txt,last,"""Leave out the two <b>last</b> lines, and there is no reason why you should not write it into your book.""  "
224,austen-emma.txt,like,"Depend upon it, he would not <b>like</b> to have his charade slighted, much better than his passion.  "
225,austen-emma.txt,can,"and then there <b>can</b> be no possible reflection on you.""  "
226,austen-emma.txt,grave,Harriet looked <b>grave</b>.  
227,austen-emma.txt,left,"If he had been anxious for secrecy, he would not have <b>left</b> the paper while I was by; but he rather pushed it towards me than towards you. "
228,austen-emma.txt,can,"my dear, that I <b>can</b> easily guess what fairy brought it.--Nobody could have written so prettily, but you, Emma.""  "
229,austen-emma.txt,can,But I <b>can</b> remember nothing;--not even that particular riddle which you have heard me mention; I can only recollect the first stanza; 
230,austen-emma.txt,can,But I can remember nothing;--not even that particular riddle which you have heard me mention; I <b>can</b> only recollect the first stanza; 
231,austen-emma.txt,before,So fatal to my suit <b>before</b>.  
232,austen-emma.txt,suit,So fatal to my <b>suit</b> before.  
233,austen-emma.txt,can,And that is all that I <b>can</b> recollect of it--
234,austen-emma.txt,last,"""I do not know, my dear--but it is so long since she was here!--not since <b>last</b> Easter, and then only for a few days.--Mr."
235,austen-emma.txt,can,"and we ought to be thankful, papa, that we are to have the whole of the time they <b>can</b> give to the country, that two or three days are not to be taken out for the Abbey.  "
236,austen-emma.txt,hard,"""It would be very <b>hard</b>, indeed, my dear, if poor Isabella were to be anywhere but at Hartfield.""  "
237,austen-emma.txt,bear,"Isabella cannot <b>bear</b> to stay behind her husband.""  "
238,austen-emma.txt,can,"""Harriet must give us as much of her company as she <b>can</b> while my brother and sister are here.  "
239,austen-emma.txt,company,"""Harriet must give us as much of her <b>company</b> as she can while my brother and sister are here.  "
240,austen-emma.txt,like,"""Henry is a fine boy, but John is very <b>like</b> his mama.  "
241,austen-emma.txt,bit,"They will come and stand by my chair, and say, `Grandpapa, can you give me a <b>bit</b> of string?'"
242,austen-emma.txt,can,"They will come and stand by my chair, and say, `Grandpapa, <b>can</b> you give me a bit of string?'"
243,austen-emma.txt,chair,"They will come and stand by my <b>chair</b>, and say, `Grandpapa, can you give me a bit of string?'"
244,austen-emma.txt,can,"and if they misbehave, <b>can</b> give them a sharp word now and then; "
245,austen-emma.txt,like,"But they <b>like</b> it, papa; there is nothing they like so much. "
246,austen-emma.txt,like,"But they like it, papa; there is nothing they <b>like</b> so much. "
247,austen-emma.txt,mine,"And, without love, I am sure I should be a fool to change such a situation as <b>mine</b>.  "
248,austen-emma.txt,last,"""But then, to be an old maid at <b>last</b>, like Miss Bates!""  "
249,austen-emma.txt,like,"""But then, to be an old maid at last, <b>like</b> Miss Bates!""  "
250,austen-emma.txt,like,"""That is as formidable an image as you could present, Harriet; and if I thought I should ever be <b>like</b> Miss Bates!"
